慝	B2D7
憩	B2D8
憝	B2D9
懋	B2DA
懑	B2DB
戇	B2DC
肀	B2DD
聿	B2DE
沓	B2DF
泶	B2E0
淼	B2E1
矶	B2E2
矸	B2E3
砀	B2E4
砉	B2E5
砗	B2E6
砘	B2E7
砑	B2E8
斫	B2E9
砭	B2EA
砜	B2EB
砝	B2EC
砹	B2ED
砺	B2EE
砻	B2EF
砟	B2F0
砼	B2F1
砥	B2F2
砬	B2F3
砣	B2F4
砩	B2F5
硎	B2F6
硭	B2F7
硖	B2F8
硗	B2F9
砦	B2FA
硐	B2FB
硇	B2FC
硌	B2FD
硪	B2FE
碛	B2FF
碓	B380
碚	B381
碇	B382
碜	B383
碡	B384
碣	B385
碲	B386
碹	B387
碥	B388
磔	B389
磙	B38A
磉	B38B
磬	B38C
磲	B38D
礅	B38E
磴	B38F
礓	B390
礤	B391
礞	B392
礴	B393
龛	B394
黹	B395
黻	B396
黼	B397
盱	B398
眄	B399
躯	B39A
盹	B39B
眇	B39C
眈	B39D
眚	B39E
眢	B39F
眙	B3A0
眭	B3A1
眦	B3A2
眵	B3A3
眸	B3A4
誄	B3A5
瞪	B3A6
睇	B3A7
睃	B3A8
睚	B3A9
睨	B3AA
睢	B3AB
睥	B3AC
睿	B3AD
瞍	B3AE
睽	B3AF
瞀	B3B0
瞌	B3B1
瞑	B3B2
瞟	B3B3
瞠	B3B4
瞰	B3B5
瞵	B3B6
瞽	B3B7
町	B3B8
畀	B3B9
畎	B3BA
畋	B3BB
畈	B3BC
畛	B3BD
畲	B3BE
畹	B3BF
疃	B3C0
罘	B3C1
罡	B3C2
罟	B3C3
詈	B3C4
罨	B3C5
罴	B3C6
罟	B3C7
罹	B3C8
羁	B3C9
曰	B3CA
盍	B3CB
盥	B3CC
蠲	B3CD
钅	B3CE
钆	B3CF
钇	B3D0
钋	B3D1
钊	B3D2
钌	B3D3
钍	B3D4
钏	B3D5
钐	B3D6
钔	B3D7
钗	B3D8
钕	B3D9
钚	B3DA
钛	B3DB
钜	B3DC
钣	B3DD
钤	B3DE
钫	B3DF
钪	B3E0
钭	B3E1
钬	B3E2
钯	B3E3
钰	B3E4
钲	B3E5
钴	B3E6
钶	B3E7
钷	B3E8
钸	B3E9
钹	B3EA
钺	B3EB
钼	B3EC
钽	B3ED
钿	B3EE
铄	B3EF
铈	B3F0
铉	B3F1
铊	B3F2
铋	B3F3
铌	B3F4
铍	B3F5
铎	B3F6
铐	B3F7
铑	B3F8
铒	B3F9
铕	B3FA
铖	B3FB
铗	B3FC
铙	B3FD
铘	B3FE
铛	B3FF
铞	B480
铟	B481
铠	B482
铢	B483
铤	B484
铥	B485
铧	B486
铨	B487
铪	B488
铩	B489
铫	B48A
铮	B48B
铯	B48C
铳	B48D
铴	B48E
铵	B48F
铷	B490
铹	B491
铼	B492
铽	B493
铿	B494
锃	B495
锂	B496
锆	B497
锇	B498
锉	B499
锊	B49A
锍	B49B
锎	B49C
锏	B49D
锒	B49E
锓	B49F
锔	B4A0
锕	B4A1
锖	B4A2
锘	B4A3
锛	B4A4
锝	B4A5
锞	B4A6
锟	B4A7
锢	B4A8
锪	B4A9
锫	B4AA
锩	B4AB
锬	B4AC
锱	B4AD
锲	B4AE
锴	B4AF
锶	B4B0
锷	B4B1
锸	B4B2
锼	B4B3
锾	B4B4
锿	B4B5
镂	B4B6
锵	B4B7
镄	B4B8
镅	B4B9
镆	B4BA
镉	B4BB
镌	B4BC
镎	B4BD
镏	B4BE
镒	B4BF
镓	B4C0
镔	B4C1
镖	B4C2
镗	B4C3
镘	B4C4
镙	B4C5
镛	B4C6
镞	B4C7
镟	B4C8
镝	B4C9
镡	B4CA
镢	B4CB
镤	B4CC
镥	B4CD
镦	B4CE
镧	B4CF
镨	B4D0
镩	B4D1
镪	B4D2
镫	B4D3
镬	B4D4
镯	B4D5
镱	B4D6
镲	B4D7
镀	B4D8
锺	B4D9
矧	B4DA
矬	B4DB
雉	B4DC
秕	B4DD
秭	B4DE
秣	B4DF
秫	B4E0
稆	B4E1
嵇	B4E2
稃	B4E3
粮	B4E4
稞	B4E5
稔	B4E6
稹	B4E7
稷	B4E8
穡	B4E9
黏	B4EA
馥	B4EB
穰	B4EC
皈	B4ED
皎	B4EE
皓	B4EF
皙	B4F0
皤	B4F1
瓞	B4F2
瓠	B4F3
甬	B4F4
鸠	B4F5
鸢	B4F6
鸨	B4F7
鸩	B4F8
鸪	B4F9
鸫	B4FA
鸬	B4FB
鸲	B4FC
鸱	B4FD
鸶	B4FE
鸸	B4FF
鸷	B580
鸹	B581
鸺	B582
鸾	B583
鹁	B584
鹂	B585
鹄	B586
鹆	B587
鹇	B588
鹈	B589
鹉	B58A
鹋	B58B
鹌	B58C
鹎	B58D
鹑	B58E
鹕	B58F
鹗	B590
鹚	B591
鹛	B592
鹜	B593
鹞	B594
鹣	B595
鹦	B596
鹧	B597
鹨	B598
鹩	B599
鹪	B59A
鹫	B59B
鹬	B59C
鹱	B59D
鹭	B59E
鹳	B59F
疒	B5A0
疔	B5A1
疖	B5A2
疠	B5A3
疝	B5A4
疬	B5A5
疣	B5A6
疳	B5A7
疴	B5A8
疸	B5A9
痄	B5AA
疱	B5AB
疰	B5AC
痃	B5AD
痂	B5AE
痖	B5AF
痍	B5B0
痣	B5B1
痨	B5B2
痦	B5B3
痤	B5B4
痫	B5B5
痧	B5B6
瘃	B5B7
痱	B5B8
痼	B5B9
痿	B5BA
瘐	B5BB
瘀	B5BC
瘅	B5BD
瘌	B5BE
瘞	B5BF
瘊	B5C0
瘥	B5C1
瘘	B5C2
瘕	B5C3
瘙	B5C4
瘛	B5C5
瘼	B5C6
瘢	B5C7
瘠	B5C8
癀	B5C9
瘭	B5CA
瘰	B5CB
痕	B5CC
瘵	B5CD
癃	B5CE
瘾	B5CF
瘳	B5D0
癍	B5D1
癞	B5D2
癔	B5D3
癜	B5D4
癖	B5D5
癫	B5D6
癯	B5D7
翊	B5D8
竦	B5D9
穸	B5DA
穹	B5DB
窀	B5DC
窆	B5DD
窈	B5DE
窕	B5DF
窦	B5E0
窠	B5E1
窬	B5E2
窨	B5E3
窭	B5E4
圇	B5E5
衤	B5E6
衩	B5E7
衲	B5E8
衽	B5E9
衿	B5EA
袂	B5EB
袢	B5EC
裆	B5ED
袷	B5EE
袼	B5EF
裉	B5F0
裢	B5F1
裎	B5F2
裣	B5F3
裥	B5F4
裱	B5F5
褚	B5F6
裼	B5F7
裨	B5F8
裾	B5F9
裰	B5FA
褡	B5FB
褙	B5FC
褓	B5FD
褛	B5FE
褊	B5FF
褴	B680
褫	B681
褶	B682
襁	B683
襦	B684
襻	B685
疋	B686
胥	B687
皲	B688
皴	B689
矜	B68A
耒	B68B
耔	B68C
耖	B68D
耜	B68E
耠	B68F
耢	B690
耥	B691
耦	B692
耧	B693
耩	B694
耨	B695
耱	B696
耋	B697
耵	B698
聃	B699
聆	B69A
聍	B69B
聒	B69C
聩	B69D
聱	B69E
覃	B69F
顸	B6A0
颀	B6A1
颃	B6A2
颉	B6A3
颌	B6A4
颍	B6A5
颏	B6A6
颔	B6A7
颚	B6A8
顓	B6A9
颞	B6AA
颟	B6AB
顙	B6AC
顥	B6AD
顬	B6AE
颦	B6AF
虍	B6B0
虔	B6B1
虬	B6B2
虮	B6B3
虿	B6B4
虺	B6B5
虼	B6B6
虻	B6B7
蚨	B6B8
蚍	B6B9
蚋	B6BA
蚬	B6BB
蚝	B6BC
蚧	B6BD
蚣	B6BE
蚪	B6BF
蚓	B6C0
蚩	B6C1
蚶	B6C2
蛄	B6C3
蚵	B6C4
蛎	B6C5
蚰	B6C6
蚺	B6C7
蚱	B6C8
蚯	B6C9
蛉	B6CA
蛏	B6CB
蚴	B6CC
蛩	B6CD
蛱	B6CE
蛲	B6CF
蛭	B6D0
蛳	B6D1
蛐	B6D2
蜓	B6D3
蛞	B6D4
蛴	B6D5
蛟	B6D6
蛘	B6D7
蛑	B6D8
蜃	B6D9
蜇	B6DA
蛸	B6DB
蜈	B6DC
蜊	B6DD
蜍	B6DE
蜉	B6DF
蜣	B6E0
蜻	B6E1
蜞	B6E2
蜥	B6E3
蜮	B6E4
蜚	B6E5
蜾	B6E6
蝈	B6E7
蜴	B6E8
蜱	B6E9
蜩	B6EA
蜷	B6EB
蜿	B6EC
螂	B6ED
蜢	B6EE
蝽	B6EF
蝾	B6F0
蝻	B6F1
蝠	B6F2
蝰	B6F3
蝌	B6F4
蝮	B6F5
螋	B6F6
蝓	B6F7
蝣	B6F8
蝼	B6F9
蝤	B6FA
蝙	B6FB
蝥	B6FC
螓	B6FD
螯	B6FE
螨	B6FF
蟒	B780
蟆	B781
螈	B782
螅	B783
螭	B784
螗	B785
螃	B786
螫	B787
蟥	B788
螬	B789
螵	B78A
螳	B78B
蟋	B78C
蟓	B78D
螽	B78E
蟑	B78F
蟀	B790
蟊	B791
蟛	B792
蟪	B793
蟠	B794
蟮	B795
蠖	B796
蠓	B797
蟾	B798
蠊	B799
蠛	B79A
蠡	B79B
蠹	B79C
蠼	B79D
缶	B79E
罂	B79F
罄	B7A0
罅	B7A1
舐	B7A2
竺	B7A3
竽	B7A4
笈	B7A5
笃	B7A6
笄	B7A7
笕	B7A8
笊	B7A9
笫	B7AA
笏	B7AB
筇	B7AC
笸	B7AD
笪	B7AE
笙	B7AF
笮	B7B0
笱	B7B1
笠	B7B2
笥	B7B3
笤	B7B4
笳	B7B5
笾	B7B6
笞	B7B7
筘	B7B8
筚	B7B9
筅	B7BA
筵	B7BB
筌	B7BC
箏	B7BD
筠	B7BE
筮	B7BF
筻	B7C0
筢	B7C1
筲	B7C2
筱	B7C3
箐	B7C4
箦	B7C5
篋	B7C6
箸	B7C7
箬	B7C8
箝	B7C9
箨	B7CA
箅	B7CB
箪	B7CC
箜	B7CD
箢	B7CE
箫	B7CF
箴	B7D0
篑	B7D1
篁	B7D2
篌	B7D3
篝	B7D4
篚	B7D5
篥	B7D6
篦	B7D7
篪	B7D8
簌	B7D9
篾	B7DA
篼	B7DB
簏	B7DC
簖	B7DD
簋	B7DE
簟	B7DF
簪	B7E0
簦	B7E1
簸	B7E2
籁	B7E3
籀	B7E4
臾	B7E5
舁	B7E6
舂	B7E7
舄	B7E8
臬	B7E9
衄	B7EA
舡	B7EB
舢	B7EC
舣	B7ED
舭	B7EE
舯	B7EF
舨	B7F0
舫	B7F1
舸	B7F2
舻	B7F3
舳	B7F4
舴	B7F5
舾	B7F6
艄	B7F7
艉	B7F8
艋	B7F9
艏	B7FA
艚	B7FB
艟	B7FC
艨	B7FD
衾	B7FE
袅	B7FF
袈	B880
裘	B881
裟	B882
嬖	B883
羝	B884
羟	B885
羧	B886
羯	B887
羰	B888
羲	B889
籼	B88A
救	B88B
粑	B88C
粝	B88D
粜	B88E
粞	B88F
粢	B890
粲	B891
粼	B892
粽	B893
糁	B894
糇	B895
糌	B896
糍	B897
糈	B898
糅	B899
糗	B89A
糨	B89B
艮	B89C
暨	B89D
羿	B89E
翎	B89F
翕	B8A0
翥	B8A1
翡	B8A2
翦	B8A3
翩	B8A4
翮	B8A5
翳	B8A6
糸	B8A7
絷	B8A8
綦	B8A9
綮	B8AA
繇	B8AB
纛	B8AC
麸	B8AD
麴	B8AE
赳	B8AF
趄	B8B0
趔	B8B1
趑	B8B2
趱	B8B3
赧	B8B4
赭	B8B5
豇	B8B6
豉	B8B7
酊	B8B8
酐	B8B9
酎	B8BA
酏	B8BB
酤	B8BC
酢	B8BD
酡	B8BE
酰	B8BF
酩	B8C0
酯	B8C1
酽	B8C2
酾	B8C3
酲	B8C4
酴	B8C5
酹	B8C6
醌	B8C7
醅	B8C8
醐	B8C9
醍	B8CA
醑	B8CB
醢	B8CC
醣	B8CD
醪	B8CE
醭	B8CF
醮	B8D0
醯	B8D1
醵	B8D2
醴	B8D3
醺	B8D4
豕	B8D5
鹾	B8D6
趸	B8D7
跫	B8D8
踅	B8D9
蹙	B8DA
蹩	B8DB
趵	B8DC
趿	B8DD
趼	B8DE
趺	B8DF
跄	B8E0
跖	B8E1
跗	B8E2
跚	B8E3
跞	B8E4
跎	B8E5
跏	B8E6
跛	B8E7
跆	B8E8
跬	B8E9
跷	B8EA
跸	B8EB
跣	B8EC
跹	B8ED
跻	B8EE
跤	B8EF
踉	B8F0
跽	B8F1
踔	B8F2
踝	B8F3
踟	B8F4
踬	B8F5
踮	B8F6
踣	B8F7
踯	B8F8
踺	B8F9
蹀	B8FA
踹	B8FB
踵	B8FC
踽	B8FD
踱	B8FE
蹉	B8FF
蹁	B980
蹂	B981
蹑	B982
蹒	B983
蹊	B984
蹰	B985
蹶	B986
蹼	B987
蹯	B988
蹴	B989
躅	B98A
躏	B98B
躔	B98C
躐	B98D
躜	B98E
躞	B98F
豸	B990
貂	B991
貊	B992
貅	B993
貘	B994
貔	B995
斛	B996
觖	B997
觞	B998
觚	B999
觜	B99A
觥	B99B
觫	B99C
觯	B99D
訾	B99E
謦	B99F
靓	B9A0
雩	B9A1
雳	B9A2
雯	B9A3
霆	B9A4
霁	B9A5
霈	B9A6
霏	B9A7
霎	B9A8
霪	B9A9
霭	B9AA
霰	B9AB
霾	B9AC
龀	B9AD
龃	B9AE
龅	B9AF
龆	B9B0
龇	B9B1
龈	B9B2
鼯	B9B3
龊	B9B4
龌	B9B5
黾	B9B6
鼋	B9B7
鼍	B9B8
隹	B9B9
隼	B9BA
隽	B9BB
雎	B9BC
雒	B9BD
瞿	B9BE
雠	B9BF
銎	B9C0
銮	B9C1
鋈	B9C2
鏨	B9C3
鍪	B9C4
鍪	B9C5
鎏	B9C6
鐾	B9C7
鑫	B9C8
鱿	B9C9
鲂	B9CA
鲅	B9CB
鲆	B9CC
鲇	B9CD
鲈	B9CE
稣	B9CF
鲋	B9D0
鲎	B9D1
鲐	B9D2
鲑	B9D3
鲒	B9D4
鲔	B9D5
鲕	B9D6
鲚	B9D7
鲛	B9D8
鲞	B9D9
鲟	B9DA
鲠	B9DB
鲡	B9DC
鲢	B9DD
鲣	B9DE
鲥	B9DF
鲦	B9E0
鲧	B9E1
鲨	B9E2
鲩	B9E3
鲫	B9E4
鲭	B9E5
鲮	B9E6
鲰	B9E7
鲱	B9E8
鲲	B9E9
鲳	B9EA
鲴	B9EB
鲵	B9EC
鲶	B9ED
鲷	B9EE
鲺	B9EF
鲻	B9F0
鲼	B9F1
鲽	B9F2
鳄	B9F3
鳅	B9F4
鳆	B9F5
鳇	B9F6
鳊	B9F7
鳋	B9F8
鳌	B9F9
鳍	B9FA
鳎	B9FB
鳏	B9FC
鳐	B9FD
鳓	B9FE
鳔	B9FF
鳕	BA80
鳗	BA81
鰵	BA82
鳙	BA83
鳜	BA84
鳝	BA85
鳟	BA86
鳢	BA87
靼	BA88
鞅	BA89
鞑	BA8A
鞒	BA8B
鞔	BA8C
鞯	BA8D
鞫	BA8E
鞣	BA8F
鞲	BA90
鞴	BA91
骱	BA92
骰	BA93
骷	BA94
鹘	BA95
骶	BA96
骺	BA97
骼	BA98
髁	BA99
髀	BA9A
髅	BA9B
髂	BA9C
髂	BA9D
髌	BA9E
髑	BA9F
魅	BAA0
魃	BAA1
魇	BAA2
魉	BAA3
魈	BAA4
魍	BAA5
魑	BAA6
飨	BAA7
餍	BAA8
餮	BAA9
饕	BAAA
饔	BAAB
髟	BAAC
髡	BAAD
髦	BAAE
髯	BAAF
髫	BAB0
髻	BAB1
髭	BAB2
髹	BAB3
鬈	BAB4
鬏	BAB5
鬓	BAB6
鬟	BAB7
鬣	BAB8
麽	BAB9
麾	BABA
縻	BABB
麂	BABC
麇	BABD
麈	BABE
麋	BABF
麒	BAC0
鏖	BAC1
麝	BAC2
麟	BAC3
黛	BAC4
黜	BAC5
黝	BAC6
黠	BAC7
黟	BAC8
黢	BAC9
黩	BACA
黧	BACB
黥	BACC
黪	BACD
黯	BACE
鼢	BACF
鼬	BAD0
鼯	BAD1
鼹	BAD2
鼷	BAD3
鼽	BAD4
鼾	BAD5
齄	BAD6
惣	BAD7
冴	BAD8
洸	BAD9
梼	BADA
込	BADB
薙	BADC
麿	BADD
畠	BADE
毘	BADF
衹	BAE0
侘	BAE1
焗	BAE2
丼	BAE3
峯	BAE4
啰	BAE5
瞭	BAE6
•	BAE7
祇	BAE9
？  809F
，  808C
